Nome: NATAL
Codigo Estacao: 82598
Latitude: -5.83722221
Longitude: -35.20777777
Altitude: 47.68
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2024-06-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2003-04-30;14;128;121,9;121,9;205,6;7,3;20;136,8;1012,3;1007;30,2;27,2;24,2;82,3;6,5;3,6;56;
2003-05-31;14;127,6;142,7;142,7;247,9;7;14;194,4;1013,3;1008;30;27;24,1;81,5;7,3;3,8;55,9;
2003-06-30;18;101,3;111,6;111,6;207,3;7,4;21;244,3;1014;1008,7;29;25,5;22,5;84,2;7,1;3,8;55,7;
2003-07-31;14;131,2;107,6;107,6;257,5;6,5;14;202,3;1015,7;1010,3;28,6;25;21,6;82;8,1;4,6;56,3;
2003-08-31;14;143,3;130,5;130,5;272,7;6,3;14;51,2;1015,9;1010,6;28,9;25,4;22;80,3;7,8;4,4;56;
2003-09-30;14;167,9;null;null;277,3;6,3;14;38,5;1015;1009,7;29,5;26,1;22,9;79,2;8,1;4,9;56,4;
2003-10-31;14;209,9;null;null;297,1;7;6;21,7;1013,5;1008,2;30;26,9;24,4;77,8;8,1;5,1;56,8;
2003-11-30;14;211,7;null;null;306,7;6,7;9;16,1;1012,1;1006,8;30,5;27,4;25,1;77,5;7,1;4,8;56,8;
2003-12-31;14;197,5;null;null;291;7,2;13;22,5;1012,6;1007,3;30,5;27,5;25,1;78,3;8;4,9;56,3;
2004-01-31;9;136,7;null;null;178,1;8,2;22;376,3;1011,3;1006,1;30,1;27,1;24,4;83;8;3,7;56,1;
2004-02-29;14;126,8;null;null;187,7;8,1;21;284,2;1012;1006,8;30,1;27,1;24,1;82,3;8;4;56,1;
2004-03-31;14;153,7;null;null;248,3;7,5;18;252;1011,8;1006,5;30,5;27,4;24,3;80,5;8,8;4,3;56,5;
2004-04-30;14;126,8;null;null;216,7;7,5;17;172,5;1012,2;1006,9;30,1;27,2;24,1;81,5;7,1;4,1;55,9;
2004-05-31;14;116,6;null;null;240,8;7;18;160,9;1013,6;1008,3;29,5;26,4;22,9;82,8;8,3;4;56,2;
2004-06-30;14;90,7;null;null;171,9;7,7;25;643,4;1015,9;1010,5;28,5;25;21,5;87,4;8,3;3,8;55,1;
2004-07-31;14;93,4;null;null;201,9;7,2;20;393,9;1015,1;1009,7;28,3;24,8;20,9;87,7;9,1;4,2;55,8;
2004-08-31;14;136,9;null;null;259,1;6,8;17;90,1;1016,4;1011;28,6;25,1;21,2;84,4;8,3;4,9;56,5;
2004-09-30;14;168,7;null;null;265,5;6,6;11;44,4;1015;1009,7;29,2;25,8;21,5;81;9;6;56,4;
2004-10-31;14;207,5;null;null;285,4;6,3;7;14,4;1013,7;1008,3;30,7;26,7;23,4;79,1;7,8;5,4;56,8;
2004-11-30;14;207,4;null;null;308,5;5,9;6;10,1;1012,8;1007,5;30,5;27;23,8;78,3;8,3;5,2;56,3;
2004-12-31;14;217,8;null;null;298,3;7;6;4,8;1012,4;1007,1;30,6;27,3;24,2;81,3;7,3;5;56,7;
2005-01-31;14;198,8;null;null;262,3;7,2;4;2;1011,8;1006,4;30,8;27,7;24,4;79,6;8;4,5;56,9;
2005-02-28;14;181,8;null;null;247,7;7,1;9;36,4;1011,3;1006;31,2;28,1;24,7;78,1;8;4,5;56,5;
2005-03-31;14;186,3;null;null;240,1;7,1;12;186,3;1012,1;1006,8;31,7;28,1;24,5;79,4;7,4;3,5;55,9;
2005-04-30;14;141,6;null;null;235,4;7;21;144;1012,1;1006,8;31,6;27,9;23,5;80,9;9,9;4,2;56,3;
2005-05-31;14;106,5;null;null;216,9;7,5;25;548,3;1012,7;1007,3;30,1;26,4;22,2;84,3;6,6;3,4;55,1;
2005-06-30;14;72,7;null;null;164;7,5;26;762,3;1014,2;1008,8;28,1;24,9;20,8;88;5,8;3,2;54,4;
