Nome: RECIFE (CURADO)
Codigo Estacao: 82900
Latitude: -8.05916666
Longitude: -34.95916666
Altitude: 11.3
Situacao: Fechada
Data Inicial: 2000-01-01
Data Final: 2020-08-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2017-08-31;14;70,4;98,8;98,8;174,6;6,3;null;112,1;1016,6;1015,7;28,4;24,1;20,2;82,4;5;1,6;46,4;
2017-09-30;14;93,4;108,8;106;182,8;7;null;84,1;1016,9;1016,1;28,7;24,9;21,3;78,7;5;2,5;47,1;
2017-10-31;14;103,1;125,8;99,2;163,6;6,8;null;63,1;1014,8;1013,9;29,9;25,8;22,2;76,2;5;2,3;47,2;
2017-11-30;9;137,6;148;45,4;248,9;5,8;null;14,8;1013;1012;31,7;27;22,3;71,1;3,7;2,3;46,7;
2017-12-31;14;136,4;164;38,4;256,8;5,8;null;30,3;1012,5;1011,6;32,2;27,5;22,9;72,1;5;2,3;46,7;
2018-01-31;14;119,5;159,4;153,8;236,7;6,4;20;153,6;1012,8;1011,9;31,4;27,3;22,8;72,7;3,7;2,2;46,7;
2018-02-28;14;80,1;136,9;136,9;185,4;6,6;19;146,2;1012;1011,1;31,4;27,1;23;77,2;4;1,8;47,1;
2018-03-31;14;81,4;147,2;123,4;194,7;6,1;16;120,6;1012,3;1011,4;31,6;27;22,7;76,7;3,3;1,6;45,3;
2018-04-30;0;40,7;121,3;121,3;135,8;7,9;27;484;1013,3;1012,3;29,7;25,8;22,6;85,6;5;1,1;45,7;
2018-05-31;14;58;121,7;121,7;203,5;6,8;27;231,6;1014,2;1013,4;29,9;25,7;21,8;82,6;3,5;1,4;46,3;
2018-06-30;14;67,8;99,4;99,4;203,7;6,1;25;143;1016,4;1015,5;29;24,5;20,6;83;5;1,5;46,9;
2018-07-31;18;75,2;96,1;96,1;173,7;6,6;21;135,3;1016,6;1015,8;28,1;24;20,2;82,3;4,3;1,7;46,4;
2018-08-31;14;85,2;103;102,9;207,6;6,7;21;98,4;1017,2;1016,4;28,5;24,4;20,3;80;5;2;46,7;
2018-09-30;14;86;119,4;101,7;206,7;6,8;17;58,5;1015,2;1014,3;28,9;25,2;21,1;78,1;5;2,2;47;
2018-10-31;14;108,4;145;60;243,1;5,7;8;23,8;1013,9;1013;30,6;26,6;22,3;72,4;5;2,3;46,7;
2018-11-30;14;133,7;153,6;48,3;226,4;6,2;13;37,8;1013,1;1012,1;31,4;27,2;23,1;71,9;3,7;2,4;47,4;
2018-12-31;14;123,6;161,9;77,3;247,7;6,2;13;74,5;1013,5;1012,6;31,7;27,3;22,7;72;5;2,1;47,1;
2019-01-31;14;107,3;153,6;141,5;210,8;6,2;19;141,3;1014;1013,1;31;26,9;22,7;77,2;3,8;2;46,3;
2019-02-28;14;72;143,9;116,5;177,1;6,5;17;117,1;1012,4;1011,5;31,3;27,3;23,2;80,7;3,6;1,3;46,9;
2019-03-31;14;79,3;156,6;156,6;189,4;6,3;19;158,9;1012,7;1011,8;31,9;27,3;22,8;81,6;3,6;1,3;46,5;
2019-04-30;0;75,8;136,2;136,2;210,2;6,1;21;290,8;1012,4;1011,7;31;26,6;22,1;85,3;3,3;1;47,4;
2019-05-31;14;60,4;129,9;129,9;194,7;6,8;20;213,5;1013,2;1012,3;30,5;26,1;21,6;87,2;3,3;1;46,6;
2019-06-30;14;69,2;106,4;106,4;189,2;6,3;26;463,4;1015,9;1015;29,2;25;20,3;84;4,3;1,3;46,4;
2019-07-31;14;50,9;96,1;96,1;168;7,4;27;432;1016,1;1015,2;28,4;24;19,6;88,6;3;1,3;46,7;
2019-08-31;14;74,6;98,8;98,8;170,6;7,2;23;183;1018,1;1017,1;28,2;24,1;19,3;84,9;3,7;1,7;47,1;
2019-09-30;14;null;110,2;110,2;203;6,6;16;109,5;1016,2;1015,4;29;25,1;20,3;82;3,7;1,7;46,2;
2019-10-31;14;104,1;129,1;109,7;247,5;6,6;15;59,2;1014,4;1013,5;29,9;25,8;20,9;78,7;3,5;1,8;46,6;
2019-11-30;14;121,8;148;42;276,6;4,9;3;4,5;1012,7;1011,8;31,5;27;22;69;3,3;2,2;47,4;
2019-12-31;9;128,6;null;null;275,2;5,2;11;22,2;1012,9;1011,9;31,8;27,3;22;67,9;4,2;1,9;46,7;
2020-01-31;9;131,6;null;null;239,8;6;13;56,6;1012,7;1011,8;32,1;27,8;22,6;70,8;4;1,8;46,7;
2020-02-29;9;105,5;null;null;212,3;6,1;18;84,5;1012,6;1011,7;32,1;27,8;22,6;73,7;3,3;1,3;47,1;
2020-03-31;0;89,9;null;null;204,4;5,9;15;155;1012;1011,2;32,3;27,7;22,5;76,6;3,3;1;46,8;
2020-04-30;0;67,4;null;null;192,7;5,8;20;256;1012,9;1012;31,2;26,8;21,9;82,8;3;,8;46,6;
2020-05-31;0;59,7;null;null;171,3;6,4;24;247,1;1014,4;1013,5;30;25,9;21,4;86,1;3,3;,8;47;
2020-06-30;0;62,2;null;null;148,6;6;26;330,2;1015;1014,1;29,3;25;20,4;83,3;5;1;48,7;
2020-07-31;14;63,5;null;null;182,7;5,6;23;186,6;1015,5;1014,6;28,7;24,1;19,1;81,4;5;1,2;46,3;
2020-08-31;14;81,2;null;null;null;5,1;16;109;1016,1;1015,2;28,2;null;18,8;null;5;1,9;60;

