Nome: MACEIO
Codigo Estacao: 82994
Latitude: -9.55138888
Longitude: -35.77083332
Altitude: 84.12
Situacao: Fechada
Data Inicial: 2000-01-01
Data Final: 2021-04-07
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2003-05-31;14;69,2;113,3;113,3;231,3;7,4;23;179,4;1004,4;29,6;25,1;21,5;80,3;6,3;2,2;50;null;
2003-06-30;14;65;90,4;90,4;167,2;7,9;23;238,3;1005,9;27,9;23,7;19,5;82,8;6;1,8;49,6;null;
2003-07-31;14;66,2;87,6;87,6;192,4;7,9;29;229,1;1007,8;27,6;23,2;18,8;82,4;6,9;2,3;50;null;
2003-08-31;14;74,4;91,5;91,5;202,4;7,5;25;144,5;1007,5;27,6;23,6;19;80,5;6,8;2,6;49,7;null;
2003-09-30;14;75,8;101,1;101,1;148,7;7,4;21;139,3;1006,5;28,4;24;18,8;80,4;6,8;3,1;50;null;
2003-10-31;14;83,5;120,7;120,7;91,7;7,3;18;75,9;1004,8;29,3;24,7;19,3;77,2;8,9;3,5;50;null;
2003-11-30;14;88,8;126,8;126,8;119,3;6,7;12;72,2;1003;31,4;25,5;19,9;75,9;9;3,7;50,2;null;
2003-12-31;14;92,4;139,5;20,5;123,2;7,2;11;18,9;1003,4;31,3;25,7;20,2;75,5;7,5;3,8;50;null;
2004-01-31;14;75;142,6;142,6;56,9;8,1;20;222,8;1002,2;29,7;25,1;20,2;79,4;6,7;3;49,5;null;
2004-02-29;14;72,8;132,4;132,4;97,4;7,7;13;152;1003,1;30,2;25,3;20,2;78;6,8;2,8;50;null;
2004-03-31;14;85,2;138,2;138,2;120,9;7,8;16;166,6;1002,8;30,9;25,5;20,2;77,6;6,4;2,8;50;null;
2004-04-30;14;77,2;124,1;124,1;173,7;7,5;20;129,5;1003,6;29,9;25,1;20,2;79,3;6,8;2,6;50;null;
2004-05-31;14;76,5;113,2;113,2;191;7,8;24;157,4;1004,8;29,3;24,5;19,8;80,7;7,1;2,2;50;null;
2004-06-30;14;58,1;97,2;97,2;128,8;8,4;27;716,4;1007,6;27,8;23,3;19;84,8;6,9;2,4;49,3;null;
