Nome: BARRA DO CORDA
Codigo Estacao: 82571
Latitude: -5.50638888
Longitude: -45.23722221
Altitude: 154.17
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2024-06-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2023-06-30;9;null;null;null;224,4;3,5;1;2,2;1010,3;992,9;31,1;26,6;21,9;66,8;null;null;97;
2023-07-31;9;null;null;null;225,5;2,5;null;0;1011,4;994,3;32,6;26,7;20,3;65,1;null;null;97;
2023-08-31;5;null;null;null;232,6;3,3;1;1,2;1010,9;994,2;35,4;28,7;22,4;62,9;null;null;97;
2023-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2023-10-31;5;null;null;null;193,6;4,7;2;6,7;1009,4;992,6;38,6;30,7;25,3;66,3;null;null;97;
2023-11-30;5;null;null;null;169,9;5,4;5;128,1;1008,5;991,6;37,4;29,9;25;68,9;null;null;97;
2023-12-31;5;null;null;null;153,8;6,3;5;52,6;null;991,6;null;null;null;null;null;null;97;
2024-01-31;5;null;null;null;137,3;6,4;10;185,1;null;990,8;null;null;null;null;null;null;97;
2024-02-29;5;null;null;null;103,2;6,7;15;366,4;null;991,6;null;null;null;null;null;null;97;
2024-03-31;5;null;null;null;123,1;6,8;20;361,2;null;991,1;null;null;null;null;null;null;96,9;
2024-04-30;5;null;null;null;116,2;7;14;260,4;null;991,3;null;null;null;null;null;null;96,9;
2024-05-31;9;null;null;null;197,3;5;6;49,5;null;991,1;null;null;null;null;null;null;97;
2024-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;

