Nome: CAXIAS
Codigo Estacao: 82476
Latitude: -4.86722221
Longitude: -43.35666666
Altitude: 96.67
Situacao: Fechada
Data Inicial: 2000-01-01
Data Final: 2022-08-30
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2007-08-31;14;168,2;169;3;321,1;1,5;2;3;999,6;35,8;28,2;21,4;53,3;7,3;2,8;20;null;
2007-09-30;16;194,5;215,6;0;286,9;2,7;0;0;999,6;37,7;30;23,3;49,9;9,1;2,8;20,6;null;
2007-10-31;null;194;249,3;28,6;291,2;3,9;1;28,6;997,4;38,4;30,8;24,5;50,9;null;null;20;null;
2007-11-30;null;185,5;256;9,4;262,7;4,1;2;9,4;996,3;38,8;31,3;24,9;52,7;null;null;20;null;
2007-12-31;36;144,3;219,8;25,8;191;5,7;7;25,8;997;36,5;29,7;24,8;61,9;5;2,3;20;null;
2008-01-31;36;65,1;149,9;149,9;167,8;7,5;21;404,8;997,7;32,9;27;23,1;75,4;6,1;1,7;20,9;null;
2008-02-29;36;65,1;135,2;135,2;186,7;6,4;15;260,1;998,8;32,2;26,8;23,1;75,4;3,6;1,6;19,9;null;
2008-03-31;36;44,8;137;137;150,8;7,6;27;504,1;998,7;31,8;26;22,8;82,9;4,6;1,5;19,7;null;
2008-04-30;36;53,8;129,1;129,1;174,6;7,5;22;415,5;998;32,1;26,5;22,9;80,9;5;1,5;20;null;
2008-05-31;14;57,8;142,1;142,1;230,8;5,5;13;225;999,3;32,6;26,9;23;76,6;4,6;1,7;20;null;
2008-06-30;14;72,7;127,2;74,8;266,1;3,5;3;6;1000,4;32,9;26,5;21,4;66,6;4,8;2,2;20;null;
2008-07-31;18;82;139,6;23,1;249,2;2,7;2;2,4;1001,2;33,7;26,7;21,1;65,1;6,8;2,7;20,3;null;
2008-08-31;18;123,7;169;6,7;null;2,6;2;,4;999,2;35,7;28,2;21,8;60,1;5,3;2,2;20;null;
2008-09-30;36;143,2;207,5;6,6;293,6;2,6;3;5,4;999,2;37,2;29,8;23,3;54,7;5,8;2,2;20;null;
2008-10-31;14;154,4;243,2;9,8;306,6;3,6;3;9,6;998;37,9;30,6;24,1;48,8;6,3;2,2;20,7;null;
2008-11-30;36;140,9;240,6;11,6;252,7;4,8;3;11,6;996,6;37,9;30,8;24,9;48,9;4;1,7;20;null;
2008-12-31;18;72,5;198;73,4;208,5;5,6;9;73,4;997;36,5;29,1;24,3;63,5;4,5;1,8;20;null;
2009-01-31;18;58;170,2;170,2;176,4;6,6;15;226;998,4;36;27,9;23,1;72,6;4,3;1,5;20;null;
2009-02-28;18;32,3;125;125;142,7;6,8;18;342,9;997,9;32,8;26,6;23;80,6;7,1;1,7;19,3;null;
2009-03-31;36;30,4;141;141;181;7,3;26;339,4;998,1;32,6;26,6;23,4;81;4,8;1,4;19,7;null;
2009-04-30;36;41,3;127,3;127,3;153,2;7,6;18;790,9;999,2;32,2;26,3;23,2;83,7;4,6;1,5;19,8;null;
2009-05-31;18;37,3;132,2;132,2;169,1;7,2;21;543,1;999,8;31,6;26,5;23;81,1;4,8;1,6;20,5;null;
2009-06-30;18;69,1;127,3;99,4;null;4,4;8;42,3;1000,8;32,2;26,5;22;72,4;5,1;1,8;20;null;
2009-07-31;18;79,3;133,7;61,4;null;3,7;2;34,6;1001,1;33;26,5;21,8;69;4,3;1,8;19,8;null;
2009-08-31;null;111,2;151,2;13;null;2,7;1;,7;1000,2;34,4;27,2;21,3;59,7;null;null;20;null;
2009-09-30;null;140,9;196,9;3;264,7;3;0;0;999,7;36,9;29,4;23,1;56,1;4,5;null;19,4;null;
2009-10-31;9;151,8;216,8;4,9;244,8;4,2;3;9,5;997,9;37,2;29,8;24,1;58,9;5;1,8;20;null;
2009-11-30;36;153,2;225,8;,1;250,4;4;1;1,2;997,1;37,5;30,3;24,2;57,5;4,8;2,1;19,8;null;
2009-12-31;18;112,2;192,7;155;177,1;6,1;9;155,6;997,9;34,7;28,7;24;65,3;6,8;2;19,8;null;
2010-01-31;14;73;156,5;137,1;189,1;6,6;13;137,1;998,5;33,3;27,3;22,8;72,3;5,3;1,7;20;null;
2010-02-28;18;61,2;152,5;152,5;161,3;6,1;12;226,5;997,6;33,1;27,9;23,9;74,7;4,5;1,7;20;null;
2010-03-31;36;70,7;174,1;143,4;200,4;6;8;107,3;998,3;34,2;28,2;23,8;71,3;5,8;1,8;22,1;null;
2010-04-30;null;55,3;147;147;198,8;6,6;16;266,1;998,4;32,9;27,5;23,5;78,1;null;null;20;null;
2010-05-31;null;58,7;163,6;163,6;216;5;14;174,7;998,6;33,6;27,9;23,7;76;null;null;20;null;
2010-06-30;18;77,3;134,9;131,7;245,9;3,3;7;102,2;1000,8;33,3;26,9;21,8;71,1;5,6;2,1;19,8;null;
2010-07-31;18;115,8;154,2;61,8;282,3;2,5;2;1,7;1000,4;34,8;27,6;21,4;59,3;5,3;2,2;20;null;
2010-08-31;16;147,9;173,6;13,8;283;2,2;0;0;1000,2;36,9;28,3;21,2;53,7;6;2,2;19,8;null;
2010-09-30;18;177,8;215,6;5,9;276,8;2,8;1;3,3;998,4;38,9;30,1;22,9;48,3;6,8;2,5;20,4;null;
2010-10-31;7;158,1;237,1;93,5;246,7;4,4;4;93,2;997,7;38,5;30,4;24,3;55,3;4,6;2,1;20;null;
2010-11-30;8;145;223;4,7;240,2;4,5;5;4,8;996,4;37,7;30,2;24,8;55,7;4,8;1,9;20;null;
2010-12-31;36;103,7;180,1;115,6;196,7;6,5;10;124,6;996,2;34,4;28,3;24;67,8;4,6;1,9;20;null;
2011-01-31;9;73,2;152,1;104,8;148,3;7,6;13;104,8;997,3;33;27,1;23;73,9;3,1;1,6;83,3;null;
2011-02-28;7;41,5;119,6;119,6;147,7;7,5;24;260,7;998,2;32;26,3;22,7;81;6,2;1,7;84;null;
2011-03-31;36;55,9;162,5;162,5;192,1;6,8;18;197,2;998;32,7;26,7;22,7;79,5;4,1;1,5;20,6;null;
2011-04-30;18;49,3;139;139;190,2;6,9;24;399,9;998,3;33,2;26,8;23,2;80,8;5,8;1,6;20,2;null;
2011-05-31;18;50,7;148,4;148,4;200,2;5,9;10;173;998,9;32,2;27;23,4;77,2;7,7;2,1;19,7;null;
2011-06-30;18;68,2;135;80,1;234,5;3,5;3;8,3;1000,1;33,1;26,9;22,2;69,5;6,6;2;19,6;null;
2011-07-31;18;86;141,7;34,4;260;3,5;2;14,4;1000,2;34;26,8;21,4;62,7;7,3;2,2;20;null;
2011-08-31;18;105,4;166,6;12,2;278,4;3,1;2;39;1000,3;35,7;28;22,4;56,8;5;1,7;19,7;null;
2011-09-30;18;142,5;226,4;1,4;285,6;2,9;0;0;999,8;38,4;29,7;22,8;47,5;7,8;2,1;19,8;null;
2011-10-31;18;119,5;213,7;112,3;240,6;4,6;9;112,2;997,2;37,2;29,7;24,3;55,3;3,6;1,7;20;null;
2011-11-30;18;82,1;171,1;83,1;208,5;4,7;7;83,1;997,3;34,3;28,2;24,1;66,2;4;1,6;20;null;
2011-12-31;18;111;200,4;21,9;238,1;4,4;2;22,2;997,3;36,1;29,1;24,4;60,4;4,1;1,8;20;null;
2012-01-31;null;81,3;167,8;167,8;169;6,6;12;223,7;998;33,6;27,5;23,4;72,4;null;null;20,7;null;
2012-02-29;null;49;131,5;131,5;175,2;6,9;18;191,6;998;32,3;26,6;22,8;75,1;null;null;20;null;
2012-03-31;18;46,3;139,1;139,1;193,3;6,7;22;226,9;998,6;32,6;26,6;23,1;75,6;5,3;1,7;20;null;
2012-04-30;36;56;155,4;129,3;215,3;5;11;73,2;998,4;33,3;27,7;23,9;72,1;3,8;1,7;20;null;
2012-05-31;14;80,6;165,8;46,4;243,3;4,1;4;11,9;999,2;34,4;28;23,7;66,4;5,1;1,8;20;null;
2012-06-30;null;89,9;166,3;72,9;240;3,9;5;67;1000,4;35,5;28,3;23,5;62;null;null;19,8;null;
2012-07-31;null;123,1;172,2;2,9;264,8;2,6;0;0;1000;36,2;28,3;22,2;54,8;null;null;20;null;
