Nome: OURICURI
Codigo Estacao: 82753
Latitude: -7.87944443
Longitude: -40.09194444
Altitude: 462.01
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2024-06-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2001-06-30;14;177,5;null;null;176,2;5,9;3;2,1;963,6;30,3;24,8;20,6;57,3;6,5;3;59,1;null;
2001-07-31;14;185,6;null;null;203,5;5,1;3;2,1;964;30,2;24,3;19,9;58,4;6,6;3,5;59,4;null;
2001-08-31;14;217,4;null;null;231,6;4,2;8;4;965,7;30;23,9;19,2;null;7,1;4;58,5;null;
2001-09-30;14;246,6;null;null;267,5;3,1;0;0;961,9;33,1;26,6;20,7;43,3;7;3,3;60;null;
2001-10-31;14;267,8;null;null;281,4;3,7;3;27,1;960,6;34,4;28,1;22,3;43;9,3;2,9;60;null;
2001-11-30;14;286;null;null;289,1;3,7;2;1,3;959,1;35,5;29;23,2;39,7;6;2,8;59,6;null;
2001-12-31;14;235,8;null;null;235,4;5,3;9;205,9;959,1;33,4;27,7;22,9;52,1;6,3;3,1;59,6;null;
2002-01-31;14;75,3;null;null;155,2;7,8;17;370,3;960,9;28,9;24,5;21,3;78,8;5;2,1;56;null;
2002-02-28;14;null;null;null;null;5,1;4;24,9;960,8;31,2;25,6;21;70,2;6;2,7;96,5;null;
2002-03-31;14;null;null;null;null;6;7;38,2;960,6;32,2;26;21,7;67,4;5,2;2,7;96,9;null;
2002-04-30;14;null;null;null;174,1;5,7;5;38;960,4;31,1;25,4;21,2;69,1;5,1;2,6;96,9;null;
2002-05-31;14;null;null;null;214,1;5;4;5,6;961,7;31,6;25,8;21,1;61,3;5,7;2,9;97;null;
2002-06-30;14;null;null;null;191,9;5,7;7;9,6;964,2;30,2;24,5;20,2;63,3;6,7;3,3;97;null;
2002-07-31;14;180,7;null;null;234,1;4,2;6;26,6;964,4;30,6;24,4;19,3;55,4;5,6;3,1;59;null;
2002-08-31;14;null;null;null;251,9;3,6;3;3;964,1;31,1;24,6;19,2;54,4;7,2;3,5;96,6;null;
2002-09-30;14;null;null;null;259,5;2,8;0;0;962,2;33,5;27;21,2;43,1;9,3;3,3;97;null;
2002-10-31;14;null;null;null;288;2,6;null;0;960,6;34,6;27,9;21,6;39,1;5,7;3,2;96,8;null;
2002-11-30;14;315,8;null;null;287,2;3,6;1;1,5;960,3;35,3;28,8;22,8;39,3;6,8;3,2;60,4;null;
2002-12-31;14;null;null;null;243,5;5;10;161,2;960,2;34,3;28,3;23,3;51,3;9,3;2,7;96,4;null;
2003-01-31;36;null;150,8;150,8;231,4;5,4;8;71,7;960,5;32,9;27,2;22,6;58,9;6,6;2,4;59,3;null;
2003-02-28;9;130,5;130,6;130,6;153,6;7;11;42,5;960,7;31,6;26,1;22;64,2;5,3;2,4;59,5;null;
2003-03-31;9;133,8;141,9;141,9;216;5,6;7;151,9;960,3;31,5;25,8;21,6;67,3;4,3;2,3;58,1;null;
2003-04-30;14;126,2;133,7;57,1;254,2;4,9;5;29,2;961;31,2;25,4;21;65,9;4,6;2,4;57,9;null;
2003-05-31;14;135,9;135,3;28,9;203,4;5,2;5;28,9;961,9;31,2;25,2;20,7;65,3;5,3;2,4;59,5;null;
2003-06-30;14;184,7;129,8;,3;229,2;4,3;1;,3;962,6;30,9;25;20,3;54,4;5;3,2;60;null;
2003-07-31;14;203,1;130,7;7,1;222,2;4,6;8;7,1;965,4;29,9;23,8;18,7;58,4;5,8;3,2;56,6;null;
2003-08-31;14;245,9;138,3;4,5;279,3;3,6;1;4,5;964,8;32;25,6;20,1;52,2;5,5;2,8;59,2;null;
2003-09-30;14;277;null;null;274,8;3;0;0;963,9;33;26,5;20,5;46;6,3;3,2;60;null;
2003-10-31;14;313,5;null;null;276,8;3,3;0;0;961,7;34;27,6;21,9;44,1;6;3,3;59,2;null;
2003-11-30;14;272,2;null;null;263,6;4,3;2;8,4;960,1;34,8;28,6;23;54,7;5,8;3;60;null;
2003-12-31;14;295,3;null;null;274,4;4,2;3;8,8;960,1;35,5;29,6;23,9;51;5,1;2,6;60;null;
2004-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2004-02-29;14;84,3;null;null;188,5;6,2;12;260,9;961,3;29,4;24,9;21,4;84,1;5;1,8;57,7;null;
2004-03-31;14;117,5;null;null;248,9;5,4;3;13,3;960,8;30,7;25,4;21,3;79,8;5,5;2;59,4;null;
2004-04-30;14;161,5;null;null;196,2;5,4;5;11,2;961,3;32,3;26;21,5;75,1;5,3;2,4;60;null;
2004-05-31;14;172,8;null;null;210,5;6;9;55,5;962,9;30,8;25,1;20,8;75,3;5,1;2,4;57,6;null;
2004-06-30;14;159;null;null;159,8;5,8;5;3,2;965,5;29,1;23,7;19,3;73;5,3;2,9;58,5;null;
2004-07-31;14;194,9;null;null;193,5;5;1;,3;964,6;29,6;23,8;19,3;67,2;6,6;3,2;59;null;
2004-08-31;14;227,1;null;null;231,9;4,1;4;1,4;965,4;31,1;24,9;19,6;60,9;6,3;3,3;59,4;null;
