Nome: BOM JESUS DA LAPA
Codigo Estacao: 83288
Latitude: -13.25111111
Longitude: -43.40527777
Altitude: 447.75
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2024-06-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2003-04-30;18;149,3;131,6;62,3;270,6;3,7;4;57,5;1010,9;962,2;32,9;26,5;21;73,8;2;1,1;53,7;
2003-05-31;14;190,2;121;19,9;242,1;4,3;4;19,9;1012,2;963,5;32,6;25,8;19,9;70,4;3,3;1,3;54,4;
2003-06-30;14;219,1;101,1;,6;265,2;2,4;1;,6;1013,3;964,3;32,6;24,8;18;59,7;2,3;1,2;56;
2003-07-31;14;261,5;95,5;0;286,2;1,8;null;0;1015,5;966,2;31,4;23,9;16,6;52;3,8;1,3;53,9;
2003-08-31;14;272,9;121,1;6,8;256,3;3;2;6,8;1013,9;965;32,9;25,7;19,4;51,1;3,3;1,4;54,1;
2003-09-30;14;289,3;null;null;282,2;2,9;1;7,6;1012;963,5;35,1;27,6;20,3;43,7;3,3;1,3;54,1;
2003-10-31;14;310,8;null;null;271;4,3;4;30,4;1009,4;961,4;35,5;28,7;21,6;43,5;3;1,3;53,3;
2003-11-30;9;200,6;null;null;238,6;4,8;6;84,3;1008,3;960,1;34,2;27,8;22;58,4;4;1,1;53,3;
2003-12-31;18;212,5;null;null;255,3;4;11;112,1;1008,2;960;34,7;28,2;22;57,3;2,5;1,2;55,5;
2004-01-31;36;100,5;null;null;140,4;7,3;19;369,4;1008,7;960;30,5;25,4;20,9;80,2;3,3;1,1;53,7;
2004-02-29;36;74,2;null;null;183,9;5,8;12;158;1010,5;961,7;30,4;25,3;21,2;82,6;3,6;,9;53,6;
2004-03-31;18;84,4;null;null;189,2;6,2;14;126,9;1010,6;961,8;30,1;25,1;21,3;82,8;2,3;1;54,1;
2004-04-30;18;122,6;null;null;258,2;3,8;2;4,2;1011,2;962,4;31,6;25,6;20,6;74,8;2,3;1,1;53,3;
2004-05-31;18;149;null;null;263,8;3,1;0;0;1012,9;963,9;31,7;25;19,4;69,5;3,3;1,1;53,9;
2004-06-30;14;173;null;null;269,6;2,9;0;0;1016;966,8;30,6;23,3;16,9;63,6;10;1,4;54,7;
2004-07-31;14;210,4;null;null;282,5;2,2;0;0;1014,7;965,4;30,5;23,1;16,2;55,9;3,3;1,3;53,9;
2004-08-31;14;293,4;null;null;303;1,2;0;0;1014,6;965,5;32,9;24,9;17;47,7;3,3;1,5;53,9;
2004-09-30;14;319,1;null;null;292,3;2;0;0;1012,1;963,5;34,5;26,7;18,8;43,8;3,3;1,3;53,3;
2004-10-31;14;277,4;null;null;291,3;3,9;5;45,1;1009,2;961,2;35,6;28,4;22,5;49,7;3,3;1,3;54,2;
2004-11-30;18;220,1;null;null;222;5,4;14;159,5;1008,4;960,2;34,4;27,6;21,6;59,4;3,3;1,1;52,8;
2004-12-31;14;148,4;null;null;292,5;4,3;8;174;1009,2;960,5;32,6;26,5;21;64,9;6,6;1;54,6;
2005-01-31;36;114,7;null;null;216,9;5,8;13;169;1009,2;960,3;32;25,9;21,2;75,7;3;1;53,9;
2005-02-28;36;104,5;null;null;204,7;5,3;16;257,5;1009,2;960,5;31,7;25,7;20,8;78,2;2,6;1,1;54,5;
2005-03-31;9;96,1;null;null;214,2;5,3;11;65,9;1010,1;961,6;31,3;25,9;21,4;78,7;3;1;53,7;
2005-04-30;14;136;null;null;258,1;4,1;4;45,3;1011,3;962,6;32;26,1;21,3;69,9;5;1;53,1;
2005-05-31;14;164,5;null;null;266,7;3,6;4;5;1012,7;963,7;31,4;24,7;18,5;66,3;13,6;1,3;53,1;
2005-06-30;14;192,8;null;null;245,3;3;1;,2;1014,1;964,9;31,4;24,2;17;57,7;3,3;1,3;55;
2005-07-31;14;239,5;null;null;279;2,3;0;0;1016;966,7;31,2;24;16,6;52,8;2,8;1,3;54,4;
2005-08-31;14;272,8;null;null;300,5;1,9;0;0;1014;965,1;33,4;25,6;17,7;46;2,5;1,4;53,3;
2005-09-30;14;299,8;null;null;266;3,1;2;4,8;1011,6;963,2;35,1;27,7;19,8;45,7;3,9;1,3;53,9;
2005-10-31;9;355,1;null;null;291,8;2,2;2;6,5;1008,8;960,9;37;29,3;21,2;39,7;2,6;1,2;53,3;
2005-11-30;9;194,7;null;null;184,3;5,9;15;87,7;1008,8;960,5;33;27,2;21,4;59,9;3;1,1;55,3;
2005-12-31;18;132,8;null;null;209,8;5,7;13;308,5;1008,8;960,2;31,7;26;21;71,7;3,6;1,1;54,1;
2006-01-31;18;212;null;null;312,1;3,6;3;13,8;1009,1;960,8;33,8;27,1;20,3;59,4;3,3;1,3;54,1;
2006-02-28;36;139,2;null;null;234,8;5;8;88,4;1008,8;960,1;33,9;27,6;21,6;67,1;4,3;1,2;53,3;
2006-03-31;36;111,9;null;null;175,4;6,1;15;107,9;1010,1;961,2;31,7;26;21,2;74,8;3,3;1,1;53,7;
2006-04-30;18;94,4;null;null;202,4;5,8;9;94,6;1010,5;961,6;30,3;24,8;20,4;77,5;3,3;1,1;53,9;
2006-05-31;18;147,7;95,1;4,6;239,9;3,8;2;4,6;1013,2;964,1;30,7;24;18,1;64,3;2,6;1,2;53,9;
2006-06-30;18;189,3;74,2;,7;224,7;2,6;1;,7;1015,5;965,9;30,1;22,6;15,8;56,2;3,3;1,4;54,4;
2006-07-31;18;205,9;86,6;0;258,3;2,6;null;0;1015,5;966,2;31;23,4;15,6;52,4;2,6;1,2;53,3;
2006-08-31;14;261,8;119,6;0;302,4;1,3;null;0;1013,4;964,5;33,7;25,6;17,7;40,9;3,3;1,4;53,7;
2006-09-30;9;273,5;142,7;15,6;252,6;3,5;3;15,6;1011,9;963,2;34,5;27;19,4;45,3;3,3;1,2;53,3;
2006-10-31;14;216,4;159,7;107,6;202,1;5,6;10;107,8;1009,3;961;34,1;27,3;21,4;57,5;3,3;1,4;53,7;
2006-11-30;18;140,4;128,1;95,4;185,3;6,3;13;95,4;1009,4;960,7;31,5;25,6;21,1;71,2;4;1,2;54,4;
